datetime,A Bus Voltage,A Current,Set Voltage,digital intput
2023-05-19 14:24:55.108643,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.130149,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.156819,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.370441,0.89 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.388400,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.407974,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.429610,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.450197,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.470884,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.490815,0.89 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.697968,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:55.711908,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.734142,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.758327,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.783181,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.803331,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:55.825441,0.95 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:56.025629,0.86 V,-0.50 mA,0.50,618.65
2023-05-19 14:24:56.036573,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.053539,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.071611,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.090330,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.111176,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.133204,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.353344,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:56.364930,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.385066,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.407832,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.433443,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.456037,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.478794,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.681089,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.692170,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.708653,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.727679,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.750393,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.772211,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:56.793026,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.008789,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.020235,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.036285,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.055467,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.074254,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.101241,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.124272,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.336513,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:24:57.350498,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.366829,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.394893,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.416330,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.437259,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.458676,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.663910,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.675061,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.692285,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.711599,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.735384,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.756131,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.778370,0.87 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:57.991623,0.95 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.003654,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.020944,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.040357,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.062509,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.084378,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.104331,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.319245,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.330349,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.351553,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.374026,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.402832,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.428084,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.452357,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.646958,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:58.657992,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.674731,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.693694,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.713788,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.735939,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.756494,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.974562,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:58.985926,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.002831,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.022329,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.041139,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.060560,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.081207,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.302332,0.87 V,-0.40 mA,0.50,618.65
2023-05-19 14:24:59.314753,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.335518,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.356887,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.378975,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.400914,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.424058,0.87 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.629901,0.96 V,-0.70 mA,0.50,618.65
2023-05-19 14:24:59.643224,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.658653,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.679216,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.705329,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.732779,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.752858,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.957460,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.971714,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:24:59.993868,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.022603,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.051008,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.078223,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.106019,0.84 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.285250,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:00.312312,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.338624,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.363107,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.389863,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.417845,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.443101,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.613213,0.87 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:00.643408,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.677061,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.709070,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.736871,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.765891,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.791871,0.87 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.940576,0.90 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:00.957417,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:00.977413,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.000373,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.026934,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.051374,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.076313,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.268305,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.299825,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.329292,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.361825,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.391617,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.419828,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.446317,0.96 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.596032,0.86 V,-0.10 mA,0.50,618.65
2023-05-19 14:25:01.612629,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.635674,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.657953,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.681546,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.703658,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.726230,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.924086,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:01.947855,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.973366,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:01.997195,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.023701,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.047637,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.073466,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.251598,0.82 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.276864,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.303135,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.326761,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.354331,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.379287,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.404436,0.82 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.579141,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:02.595690,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.617736,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.641145,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.663901,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.686705,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.712997,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.906872,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.922201,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.942380,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.962901,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:02.985920,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:03.009151,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:03.029537,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:03.234616,0.89 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:03.246448,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.266986,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.288522,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.310147,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.342789,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.376282,0.89 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.562192,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.578057,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.600287,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.622743,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.644166,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.666250,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.688823,0.96 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.890352,0.83 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:03.927276,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.955723,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:03.991974,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.018822,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.046354,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.071121,0.83 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.217706,0.95 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.234691,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.257208,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.281205,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.305114,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.329159,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.365950,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.545903,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.571442,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.598769,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.632854,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.666390,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.689841,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.712705,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.872975,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:04.892878,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.912936,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.937634,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.960873,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:04.982787,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.007555,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.200945,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.220642,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.242790,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.265555,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.290927,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.312695,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.336039,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.528587,0.86 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.546442,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.567578,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.593567,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.618830,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.643109,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.668489,0.86 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.855983,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:05.869189,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.889814,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.913835,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.936460,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.960960,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:05.982536,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.183675,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.196136,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.214686,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.234858,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.257783,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.279804,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.303951,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.511368,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.524538,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.544824,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.565751,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.590531,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.612945,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.638379,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.838971,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.851406,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.873849,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.899041,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.926307,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.951897,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:06.980941,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.166888,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.183949,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.208095,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.230279,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.255818,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.280504,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.304138,0.88 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.494628,0.97 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:07.511303,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.531521,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.550608,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.573717,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.598935,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.619744,0.97 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.822323,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.837282,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.858902,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.880763,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.906753,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.928707,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:07.951735,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.149924,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.161925,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.181954,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.202733,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.229218,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.258271,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.283487,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.477554,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:08.490298,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.509913,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.531212,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.558536,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.581744,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.603501,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.805707,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:08.827725,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:08.848242,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:08.873858,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:08.897365,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:08.918448,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:08.944606,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.132899,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.145228,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.163937,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.184334,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.204843,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.228609,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.249354,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.460618,0.85 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:09.473155,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.495903,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.519597,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.543863,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.565259,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.587558,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.788266,0.96 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:09.800205,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.819132,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.840935,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.865690,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.886439,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:09.912989,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:10.115940,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:10.135407,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.153315,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.167562,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.182759,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.197762,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.212410,0.85 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.443793,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.462457,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.485244,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.509359,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.533141,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.554731,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.577373,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.771181,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.784714,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.803595,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.827001,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.851494,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.871919,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:10.895490,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:11.098999,0.84 V,-0.30 mA,0.50,618.65
2023-05-19 14:25:11.115028,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.142010,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.169583,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.199671,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.226977,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.254464,0.84 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.426785,0.96 V,-0.40 mA,0.50,618.65
2023-05-19 14:25:11.449189,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.472609,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.498501,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.521176,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.546989,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.569146,0.96 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.754464,0.82 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:11.778517,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:11.808350,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:11.837556,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:11.866078,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:11.896680,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:11.923953,0.82 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:12.081988,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 14:25:12.100196,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:12.120794,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:12.144360,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:12.168421,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:12.192605,0.93 V,-0.20 mA,0.50,618.65
2023-05-19 14:25:12.214897,0.93 V,-0.20 mA,0.50,618.65
